protein1	protein2	cost
EFTUD2	SF3B3	50.768837490620484
EFTUD2	SF3B6	30.29098384846462
EFTUD2	GTF2F2	27.171384909358146
EFTUD2	TOP1	45.66537634366944
EFTUD2	ACBD3	18.266150537467777
EFTUD2	DDX21	31.019840042741436
EFTUD2	USP9X	52.88823176305893
EFTUD2	SNRPA1	50.02391344078108
EFTUD2	CYFIP1	24.163845866304275
EFTUD2	TSNAX	22.42841712632873
EFTUD2	SNRPN	20.660140732029014
EFTUD2	SRRM1	44.74274838166075
EFTUD2	SART1	41.8331013174287
EFTUD2	PRPF31	45.88937292852263
EFTUD2	MEPCE	83.44691023422811
EFTUD2	LARP7	99.9223108319411
EFTUD2	RPAP3	44.22463060790959
EFTUD2	ZNHIT2	37.656634019706225
EFTUD2	TRIM25	101.2907046836782
EFTUD2	EIF4A3	49.18311551809624
EFTUD2	MRTO4	24.163845866304275
EFTUD2	HDGF	31.637900789595747
EFTUD2	UBR4	25.034419247868374
EFTUD2	RIOK1	42.83792017612304
EFTUD2	SMU1	26.546666479383074
EFTUD2	ECD	30.821281895773108
EFTUD2	BASP1	12.916118911217765
EFTUD2	TSSC4	40.57733096316579
EFTUD2	TTC27	12.894736466843835
PSMD13	PSMD12	39.949968710876355
PSMD13	PSMD1	37.20570676590118
PSMD13	PSMD6	33.783805166763294
PSMD13	PSMD11	39.90637803978032
PSMD13	PSMD3	38.344066560990505
PSMD13	PSMD14	46.067145987548216
PSMD13	PSMD7	36.45634181485331
PSMD13	PSMD8	36.92021997108926
PSMD13	PSMA2	43.15089802078283
PSMD13	PSMA3	43.15089802078283
PSMD13	PSMB5	39.471508711981095
PSMD13	PSMA6	42.261093218230876
PSMD13	PSMA7	41.352146256270665
PSMD13	PSMB4	39.949968710876355
PSMD13	PSMA5	39.471508711981095
PSMD13	PSMB3	39.7669526358524
PSMD13	PSMA4	40.42276586281547
PSMD13	UCHL5	43.59907492376645
PSMD13	USP14	32.61901286060018
PSMD13	ADRM1	32.56831331055009
PSMD13	PSMB6	31.805541433857027
PSMD13	PSMB7	32.22548850175805
PSMD13	PSMB2	34.032940920072924
PSMD13	PSMB1	39.471508711981095
TLK2	DYNLL1	13.197484635456666
TLK2	AURKA	14.746183500037924
TLK2	IRF4	5.472508033276553
TLK2	IRF7	10.624785658423319
YWHAB	PI4KB	20.936869453378083
YWHAB	LARP1	25.45813454829673
YWHAB	IRS2	33.92402447123616
YWHAB	RAI14	24.893428317646112
YWHAB	SAMD4B	15.651073368359011
YWHAB	BRAF	48.889722673958794
YWHAB	EPB41L3	22.034850399045276
YWHAB	EDC3	26.612194270528054
YWHAB	OSBPL3	21.03878685743795
YWHAB	USP8	43.63600521531414
YWHAB	PARD3	34.37325684620078
YWHAB	TJP2	28.22649454641626
YWHAB	MARK2	41.711976399181374
YWHAB	RACGAP1	22.594384453871818
YWHAB	KIF23	20.434208696835643
YWHAB	FOXK1	26.370975628237378
YWHAB	DENND4A	13.11368383633214
YWHAB	SLC4A7	13.306097135264027
YWHAB	RAF1	55.89277723354378
YWHAB	KIAA0930	21.03878685743795
YWHAB	AKAP13	20.292248662417602
YWHAB	TSC2	41.86948626339408
YWHAB	RALGPS2	16.29657422465293
YWHAB	CGN	18.81766303094417
YWHAB	RMDN3	16.29657422465293
YWHAB	CSNK2A1	91.8965232443348
YWHAB	HDAC7	48.889722673958794
YWHAB	MAP3K2	37.63532606188834
YWHAB	MAP2K1	36.414472753655005
YWHAB	FOXO3	44.13133162169363
YWHAB	ZFP36	32.59314844930586
YWHAB	RFWD2	57.23168779620262
YWHAB	MAPK7	35.3373501836551
YWHAB	SKP2	73.48532329437617
YWHAB	YWHAH	55.221739731021806
YWHAB	RPS6KA1	32.59314844930586
YWHAB	PTPN14	38.64660478244338
YWHAB	HSPA5	66.4843136522514
YWHAB	MDM4	42.37115005996097
YWHAB	CDC25B	26.708762544374657
YWHAB	PTPN4	27.009830932797918
YWHAB	WEE1	16.929490989592548
YWHAB	MLXIP	16.29657422465293
YWHAB	TENC1	35.20462394077759
YWHAB	CDC25C	45.123170779439214
YWHAB	IRS4	65.18629689861172
YWHAB	PTPN3	44.13133162169363
YWHAB	DUSP16	21.03878685743795
YWHAB	KCNK3	8.289283145054277
YWHAB	TSC1	29.02287410529598
YWHAB	CDK11B	32.405738677716826
YWHAB	TESK1	13.306097135264027
YWHAB	EXO1	26.277780827349105
YWHAB	CYLD	42.19573823931446
YWHAB	BAP1	43.34560847598909
YWHAB	HIST1H3A	60.99749243782685
YWHAB	SAMSN1	16.29657422465293
YWHAB	LRRK2	52.810398557347874
YWHAB	GAPVD1	16.180996702994182
YWHAB	SAMD4A	9.59116493509625
YWHAB	ZFP36L2	16.29657422465293
YWHAB	DMTN	9.408831515472086
YWHAB	PPM1H	9.408831515472086
YWHAB	DACT1	13.306097135264027
TCEAL1	KDM3A	2.4972656441834733
TCEAL1	ZUFSP	3.8642701738461493
PSMD12	PSMD1	39.11491634641561
PSMD12	PSMD6	35.517419982803595
PSMD12	PSMD11	41.954172475095454
PSMD12	PSMD3	40.31169103577187
PSMD12	PSMD14	48.431080021103284
PSMD12	PSMD7	38.3270977583264
PSMD12	PSMD8	38.81477980641285
PSMD12	PSMA2	45.365184888855026
PSMD12	PSMB5	41.49698784249286
PSMD12	PSMA6	44.429719783046124
PSMD12	PSMA7	43.474130238568314
PSMD12	FUS	30.628811849447278
PSMD12	PSMB4	42.0
PSMD12	SOCS2	49.35585071701227
PSMD12	PSMA5	41.49698784249286
PSMD12	PSMB3	41.80759246129488
PSMD12	PSMA4	42.49705872175155
PSMD12	UCHL5	45.83635997441115
PSMD12	USP14	34.292856398964496
PSMD12	ADRM1	34.23955520322353
PSMD12	PSMB6	33.43764171355447
PSMD12	KIAA0368	26.720778431774775
PSMD12	PSMB7	33.87913835099842
PSMD12	PSMB2	35.779340128842556
PSMD12	PSMB1	41.49698784249286
FBXO4	CCND1	14.696938456699066
FBXO4	TERF1	11.985428517524406
PSMD1	PSMD6	33.077640749235066
PSMD1	PSMD11	39.07223682729646
PSMD1	PSMD3	37.54258149158973
PSMD1	PSMD14	45.10422960933369
PSMD1	PSMD7	35.694314824234056
PSMD1	PSMD8	36.148496788866204
PSMD1	PTP4A1	20.907802240087246
PSMD1	PSMA2	42.24893838017242
PSMD1	PSMA3	42.24893838017242
PSMD1	PSMB5	38.646457335412705
PSMD1	PSMA6	41.37773268115561
PSMD1	PSMA7	40.48778494082802
PSMD1	TUBA4A	14.803015032676889
PSMD1	PSMB4	39.11491634641561
PSMD1	PSMA5	38.646457335412705
PSMD1	PSMB3	38.93572575639488
PSMD1	PSMA4	39.57783087785771
PSMD1	UCHL5	42.68774728626869
PSMD1	USP14	31.937195460122368
PSMD1	ADRM1	31.887555655061135
PSMD1	PSMB6	31.14072758207381
PSMD1	TRIM25	66.93762763747775
PSMD1	KIAA0368	24.88526221595183
PSMD1	PSMB7	31.55189672590343
PSMD1	PSMB2	33.32156895403875
PSMD1	PSMB1	38.646457335412705
RANGAP1	RANBP2	12.96148139681572
RANGAP1	UBR5	16.970562748477143
RANGAP1	NUP107	9.80623712236641
RANGAP1	SENP1	7.662074890280112
RANGAP1	SOCS6	19.913267243131926
PSMD6	PSMD11	35.47866580545105
PSMD6	PSMD3	34.08969668415544
PSMD6	PSMD14	40.95588117453081
PSMD6	PSMD7	32.41141970962974
PSMD6	PSMD8	32.82382942677165
PSMD6	PSMA2	38.363198197499976
PSMD6	PSMA3	38.363198197499976
PSMD6	PSMB5	35.09204631483604
PSMD6	PSMA6	37.572119458398255
PSMD6	PSMA7	36.76402243024601
PSMD6	PSMB4	35.517419982803595
PSMD6	PSMA5	35.09204631483604
PSMD6	PSMB3	35.35470999804057
PSMD6	PSMA4	35.93775911081706
PSMD6	UCHL5	38.761648754622136
PSMD6	ADRM1	28.95477767088758
PSMD6	PSMB6	28.276637237495873
PSMD6	PSMB7	28.649990130188545
PI4KB	KBTBD7	9.440876272227502
MLF2	MMS19	14.862047709845594
MLF2	BAG2	11.542807004840224
MLF2	STIP1	13.139581715873655
MLF2	BAG4	15.297058540778352
MLF2	DNAJB1	13.490737563232042
MLF2	STUB1	38.85662465123165
MLF2	HSPA6	7.211102550927978
MLF2	DNAJB4	6.850279962430308
MMS19	POLE	9.573426039543357
MMS19	BRIP1	11.176932310585814
MMS19	ERCC2	13.671095514672817
MMS19	FBXL5	14.862047709845594
MMS19	ELP3	9.217050715714258
MMS19	POLD2	8.284982683032512
MMS19	POLD1	12.252515472655958
MMS19	PRIM2	10.629467329792904
MMS19	ABCE1	8.297702093086793
MMS19	NARFL	5.829374714188435
MMS19	RTEL1	4.121990390480034
MMS19	DNA2	8.243980780960069
MMS19	PPAT	5.829374714188435
MMS19	CDKAL1	4.946236994244501
MMS19	TYW1	4.071615984363546
PSMD11	PSMD3	40.267705678036485
PSMD11	PSMD14	48.378235341917076
PSMD11	PSMD7	38.28527785292072
PSMD11	PSMD8	38.772427775740404
PSMD11	PSMA2	45.315685504562325
PSMD11	PSMA3	45.315685504562325
PSMD11	PSMB5	41.45170917002106
PSMD11	PSMA6	44.38124111423995
PSMD11	PSMA7	43.426694243658524
PSMD11	PSMB4	41.95417247509546
PSMD11	PSMA5	41.45170917002106
PSMD11	PSMB3	41.76197487832538
PSMD11	PSMA4	42.45068884039582
PSMD11	UCHL5	45.78634647611922
PSMD11	USP4	30.796131864169993
PSMD11	USP14	34.25543838156756
PSMD11	PRKAA2	16.231192849199605
PSMD11	ADRM1	34.20219534444267
PSMD11	PRMT6	30.606448211523368
PSMD11	PSMB7	33.842171754414494
PSMD11	PSMB2	35.7403001621563
PSMD11	PSMB1	41.45170917002106
PAAF1	PSMD14	25.887501187200137
PAAF1	PSMD7	20.48669549157842
PAAF1	PSMD8	20.747372511238378
PAAF1	UCHL5	24.500564983012126
ASB3	SH2D2A	8.928885079451746
ASB3	ASB6	5.416539326064313
CDKN2C	CDK6	3.317501918833746
CDKN2C	ATR	6.134020047043099
SNRPB	PSMA3	28.0
SNRPB	DDX20	17.10277757199797
SNRPB	CUL4B	40.0
SNRPB	SNRPE	19.595917942265423
SNRPB	WDR77	18.204914670586742
SNRPB	SMN2	12.0
SNRPB	SF3A2	26.5329983228432
SNRPB	SRRM1	19.595917942265423
SNRPB	MEPCE	36.547124721461444
EEF1A2	VARS	6.4439384525499515
EEF1A2	TPT1	6.4439384525499515
EEF1A2	SOCS2	18.54882314809297
EEF1A2	ERG	17.276634293046694
EEF1A2	TRIM25	27.011886700834342
EEF1A2	ABTB1	3.9330768459121503
EEF1A2	TTLL12	3.9230961668893922
VARS	LARS	8.075642707345576
TROVE2	SSB	3.4259514828569966
TROVE2	LARP7	18.94986234955278
IRS2	USP15	16.891661481444586
IRS2	PIK3R1	19.748902637640445
IRS2	SIRT1	26.43681647009592
RUVBL1	C2orf44	14.277000839537235
RUVBL1	TERT	31.92434439202683
RUVBL1	UXT	25.738229293396962
RUVBL1	CDK9	59.29683793230069
RUVBL1	POLR2E	45.1478408090738
RUVBL1	SMARCA5	33.48253487038889
RUVBL1	UPF1	36.39935293819046
RUVBL1	MORF4L2	35.69250209884309
RUVBL1	YY1	51.476458586793925
RUVBL1	TRRAP	45.708705056744996
RUVBL1	H2AFZ	20.190728217285624
RUVBL1	EP400	32.712718522063724
RUVBL1	ACTL6A	35.391273793550326
RUVBL1	SMG1	27.64729324265851
RUVBL1	HSD17B10	27.167965283378383
RUVBL1	UCHL5	50.48849971707465
RUVBL1	ING3	23.562953027092433
RUVBL1	EPC1	27.866012582524064
RUVBL1	OFD1	41.00756286369884
RUVBL1	USP49	12.521583422729172
RUVBL1	NFRKB	21.415501259305852
RUVBL1	INO80E	25.738229293396962
RUVBL1	RPAP3	34.566401225163624
RUVBL1	TTI1	24.096140922132935
RUVBL1	SRCAP	17.799846208165878
RUVBL1	ZNHIT2	29.43279123922202
RUVBL1	C12orf45	10.095364108642812
RUVBL1	ACTR6	14.277000839537235
RUVBL1	NOP58	27.897724760012697
RUVBL1	TELO2	21.593310993941497
RUVBL1	ACTR5	23.207909558789567
RUVBL1	ACTR8	19.749966856319183
RUVBL1	INO80	24.552419506987697
RUVBL1	MRGBP	31.11600193819408
RUVBL1	INO80C	18.65060713443336
RUVBL1	INO80B	20.688742912642745
RUVBL1	INO80D	17.48568355707664
RUVBL1	DKC1	27.64729324265851
RUVBL1	CENPA	30.194917240745557
RUVBL1	MBTD1	27.64729324265851
RUVBL1	HIST1H2BA	20.190728217285624
RUVBL1	SHQ1	12.040731465007244
RUVBL1	ZNHIT1	15.962172196013414
RUVBL1	HINT1	18.363431181866172
RUVBL1	ATP6V1B2	22.5739204045369
RUVBL1	ECD	24.090213567382996
RUVBL1	CAD	22.5739204045369
RUVBL1	MCM9	34.235045342307416
RUVBL1	ZNHIT6	7.138500419768618
STRN	STRN3	17.929465204619152
STRN	PPP2R1A	30.168580541540553
STRN	STRN4	13.729014642969583
STRN	MOB4	12.107254327602208
STRN	STRIP1	13.904651591014531
STRN	PPP2CB	23.823408022458214
STRN	SLMAP	11.326027814738731
STRN	APC	19.434243877285635
STRN	TCP1	21.55779728280386
STRN	PPP2CA	31.426019855215564
STRN	PPP2R1B	19.622175712728005
STRN	CCT2	23.285304940917978
STRN	CCT3	24.73059096671389
STRN	CCT6A	21.7688494364323
STRN	CCT4	23.27318560174531
STRN	CCT7	20.9662138183054
STRN	CTTNBP2	9.029111631928105
STRN	STK26	15.392901055130233
STRN	CTTNBP2NL	14.398740484202108
STRN	SIKE1	15.392901055130233
STRN	FGFR1OP2	12.272095296229056
STRN	CCT8	20.090404973195543
STRN	STRIP2	6.3095129765760145
STRN	TRAF3IP3	12.737914654597079
STRN	STK4	18.455440028856795
STRN	ZRANB1	11.537107680901913
DDX23	ERG	26.54121465701281
DDX23	SART1	17.138272482201796
DDX23	TRIM25	41.49698784249286
NEK9	DYNLL1	12.569378946939597
NEK9	NEK7	3.729789434114376
NEK9	HSP90AA1	31.52762713521152
NEK9	SSRP1	13.279674389460837
NEK9	BICD2	5.7865509045578625
RAI14	PPP1CB	14.076802196417974
RAI14	RPGRIP1L	12.325499658477735
PLRG1	BCAS2	9.929483871121576
PLRG1	SF3A2	20.50349742009176
PLRG1	USB1	6.182037075678576
PLRG1	ISY1	7.6866392572728985
PLRG1	CCDC94	5.353801154674908
EIF3A	EIF4A1	14.696938456699066
EIF3A	EIF3I	15.874507866387543
EIF3A	EIF3F	21.213203435596423
EIF3A	EIF3M	12.608560716557173
EIF3A	EIF3D	15.874507866387543
EIF3A	UPF1	21.63330765278393
EIF3A	EIF3B	21.63330765278393
EIF3A	EIF3J	9.180601416807143
EIF3A	PTPN3	19.8997487421324
EIF3A	EIF4B	11.224972160321824
EIF3A	EIF3CL	10.392304845413262
SMEK1	PPP4R2	9.16515138991168
SMEK1	POLR2A	20.97617696340303
SMEK1	RNGTT	4.901922121702984
BRAF	CDC37	43.86011355463756
BRAF	RAF1	30.867530081317273
BRAF	HSPA1A	21.679799023841607
BRAF	HSP90AA1	68.68574104258492
BRAF	MAP2K1	20.110377203517736
BRAF	IQGAP1	27.98213715926644
BRAF	YWHAH	30.49694068998608
BRAF	HSPA9	21.50833983368366
BRAF	HSPA5	36.71684702697115
BRAF	RPS6KB2	12.727922061357853
BRAF	NRAS	9.0
PSMD3	PSMD14	46.48425557951094
PSMD3	PSMD7	36.78643150313044
PSMD3	PSMD8	37.25450978994362
PSMD3	PTP4A1	21.547505219620668
PSMD3	PSMA2	43.54160278619501
PSMD3	PSMA3	43.54160278619501
PSMD3	PSMB5	39.828898876708415
PSMD3	PSMA6	42.64374135000182
PSMD3	UBE2A	25.32857389811952
PSMD3	PLCG2	19.67009111124425
PSMD3	PSMB4	40.31169103577187
PSMD3	PSMA5	39.828898876708415
PSMD3	PSMB3	40.127017863075814
PSMD3	PSMA4	40.78876907429292
PSMD3	UCHL5	43.99383765459244
PSMD3	USP14	32.914357902122596
PSMD3	ADRM1	32.86319929891909
PSMD3	RNF181	17.593464339342606
PSMD3	PSMB6	32.0935209933725
PSMD3	KIAA0368	25.646661056595747
PSMD3	PSMB7	32.51727042294328
STRN3	PPP2R1A	36.52592639279689
STRN3	STRN4	16.622093890173147
STRN3	MOB4	14.658584277107245
STRN3	STRIP1	16.83474235161838
STRN3	PPP2CB	28.843652310909842
STRN3	SLMAP	13.712731950191781
STRN3	APC	23.529571117340687
STRN3	TCP1	26.100615362340193
STRN3	PPP2CA	38.04834259502625
STRN3	PPP2R1B	23.75710533555753
STRN3	CCT2	28.192156178335345
STRN3	CCT3	29.9420035376458
STRN3	CCT6A	26.3561419827544
STRN3	CCT4	28.177482962605467
STRN3	CCT7	25.384369065975225
STRN3	CTTNBP2	10.93179264453757
STRN3	STK26	18.636606721921094
STRN3	CTTNBP2NL	17.432949301369234
STRN3	SIKE1	18.636606721921094
STRN3	FGFR1OP2	14.858161750707339
STRN3	CCT8	24.32400332000999
STRN3	STRIP2	7.639100097516352
STRN3	TRAF3IP3	15.422142000711554
STRN3	ZRANB1	13.96829212293049
EIF6	RPL3	36.33180424916989
EIF6	RPL18A	39.49683531626299
EIF6	GTPBP4	15.491933384829666
EIF6	NPEPPS	10.95445115010332
EIF6	FBL	28.982753492378873
EIF6	RPL34	9.797958971132712
EIF6	EBNA1BP2	19.852284137541876
EIF6	EIF2AK2	25.92296279363144
EIF6	POP1	14.696938456699066
EIF6	RPL6	41.27953488110059
EIF6	RPS4X	42.988370520409354
EIF6	ITGB4	11.999999999999996
EIF6	RPL4	39.7994974842648
EIF6	DHX58	12.96148139681572
EIF6	OAS3	10.95445115010332
EIF6	RPS15A	40.6939798987516
EIF6	RPL37A	37.62977544445355
EIF6	GLTSCR2	12.96148139681572
PDCD4	EIF4A1	11.489125293076057
PDCD4	VCP	40.2119385257662
PDCD4	APOE	10.488088481701515
PDCD4	RPS13	27.94637722496424
PDCD4	FBXW11	28.69757760639896
PDCD4	IBTK	8.124038404635959
PDCD4	RPS6KB2	8.124038404635959
ACTR3B	ARPC2	9.797958971132712
ACTR3B	ARPC1A	8.000000000000002
ACTR3B	ACTR2	11.661903789690601
ACTR3B	ARPC1B	8.944271909999161
ACTR3B	ARPC5L	8.000000000000002
ACTR3B	ARPC3	9.797958971132712
ARPC2	ARPC1A	9.797958971132712
ARPC2	ACTR2	14.282856857085699
ARPC2	ARPC1B	10.95445115010332
ARPC2	ARPC5L	9.797958971132712
ARPC2	ARPC3	11.999999999999998
ARPC2	CAPZA2	14.201298861528914
ARPC2	ACTR3	11.999999999999998
LUC7L2	SRPK1	18.850215818690593
LUC7L2	SNRNP70	17.784857893940625
LUC7L2	NKAP	12.566810545793727
LUC7L2	PABPC4	11.277413927014026
LUC7L2	SRSF7	10.566062785537149
LUC7L2	MEPCE	33.14573613841842
LUC7L2	JMJD6	12.338207087012089
C2orf44	ZNHIT2	8.246211251235321
PPP1CB	PPP1R7	11.902974179665751
PPP1CB	PPP1R2	11.915999939174299
PPP1CB	PPP1R11	9.996789385307252
PPP1CB	HDAC7	27.64629068914542
PPP1CB	AURKA	31.329300406490123
PPP1CB	CLOCK	16.05782553155372
PPP1CB	PPP1R12B	5.783515003900062
PPP1CB	SMARCB1	34.0680217949749
PPP1CB	PPP1CC	45.974665708840405
PPP1CB	PPP1R16A	7.524367274340421
PPP1CB	KPNB1	33.52147532826085
PPP1CB	PPP1R10	11.897069269274377
PPP1CB	NUAK1	12.46842746661551
PPP1CB	TRIOBP	9.732827295032534
PPP1CB	WDR82	23.191657494712803
PPP1CB	UBXN2A	11.62372552817967
PPP1CB	H3F3A	28.15360439283595
PPP1CB	HIST1H3A	34.49302460746726
PPP1CB	PPP1R3C	9.881422986159583
PPP1CB	TOX4	13.126881404551838
PPP1CB	YLPM1	14.076802196417974
PPP1CB	TPRN	9.21543022971514
PPP1CB	PPP1R13B	12.028324226574156
PPP1CB	RIF1	9.07164373890664
PPP1CB	WDR92	15.144214617244469
PPP1CB	PPP1R37	7.524367274340421
PPP1CB	CCDC85C	10.641062247648502
PPP1CB	PPP1R16B	15.048734548680843
PPP1CB	UACA	7.524367274340421
PPP1R7	PPP1CC	19.331435087259454
PPP1R7	UBXN2B	4.999867127558028
PPP1R7	UBXN2A	4.887546044231879
PPP1R7	ITGB1BP2	4.7694898210749255
RANBP2	APC	23.142848335846722
RANBP2	NUP153	18.50961182154805
RANBP2	MDM2	66.40783086353596
RANBP2	MAP2K7	16.357872798835174
RANBP2	CDCA8	9.986867855795131
RANBP2	NUP107	15.88792000428949
RANBP2	TOP2B	11.83977908828784
RANBP2	KPNB1	28.872060800564586
RANBP2	SUZ12	30.426764755829105
RANBP2	RAPGEF3	3.6291593794658423
SMYD2	EPB41L3	2.997467602764066
SMYD2	HSP90AA1	16.918614281856833
EPB41L3	YWHAH	13.745128607373749
EIF4A1	EIF4G3	6.888729384649159
EIF4A1	EIF3B	17.66352173265569
EIF4A1	IBTK	8.485281374238568
EIF4A1	EIF4G2	5.999999999999999
EIF4A1	MAEL	10.392304845413262
RNF123	TMPO	10.680628943779615
RNF123	IFIH1	6.793528042355915
RNF123	KIF21A	2.7734462095101162
ARPC1A	ACTR2	11.661903789690601
ARPC1A	ARPC5L	8.000000000000002
ARPC1A	ARPC3	9.797958971132712
ARPC1A	ACTR3	9.797958971132712
PTP4A2	CNNM3	4.242640687119286
PTP4A2	CNNM4	3.6943328831763917
PTP4A2	PTP4A1	10.392304845413264
PTP4A2	RABGGTB	3.71079240220466
PTP4A2	CNNM1	4.242640687119286
PTP4A2	CNNM2	4.242640687119286
PTP4A2	PTP4A3	3.346406998709554
CNNM3	PTP4A1	4.898979485566356
PRPF40A	SNRNP70	23.511474839550583
PRPF40A	CSNK2A1	46.84112393056364
PRPF40A	RBM39	20.898291561825584
PRPF40A	DIAPH1	9.591663046625438
PRPF40A	HNRNPUL1	17.23716460859756
PRPF40A	FMNL1	11.747340124470728
PRPF40A	NKAP	16.61324772583615
PRPF40A	ERG	34.018933526369366
PRPF40A	FMNL3	4.630390234996167
PRPF40A	MECP2	16.671114676844766
PRPF40A	SF3A2	31.811947441173736
PRPF40A	DDX46	10.011345783056457
PRPF40A	JMJD6	16.311035332493947
PRPF40A	CDK12	10.723805294763608
NOLC1	TCOF1	10.954451150103324
NOLC1	FBL	22.912878474779202
NOLC1	CSNK2A1	37.82762009441867
NOLC1	POLR1A	18.3619700307808
NOLC1	CHD4	28.982753492378883
NOLC1	ERG	27.472767206875556
NOLC1	NHP2L1	15.968719422671315
NOLC1	NOP56	29.46797937914247
NOLC1	NOP58	15.135871266938954
NOLC1	KBTBD8	7.745966692414835
EDC3	BAG4	12.0
EDC3	DCP2	8.485281374238571
EDC3	DDX6	9.109255001071771
EDC3	EDC4	7.227197612675033
EDC3	DCP1B	8.485281374238571
CDK6	PPM1B	10.762510414056656
CDK6	CCND1	18.641214854135285
CDK6	PPP2CA	25.371833679835582
CDK6	HIST1H1A	15.534345711779405
CDK6	USP17L2	7.610244096370299
OSBPL3	VAPB	11.206777745416142
OSBPL3	VAPA	13.416407864998737
PPP2R1A	TIPRL	20.820127082429362
PPP2R1A	CDC37	66.17321877252765
PPP2R1A	STRN4	27.968763851670595
PPP2R1A	MOB4	24.66491193919934
PPP2R1A	STRIP1	28.326571636952025
PPP2R1A	PPP2CB	48.53307323576468
PPP2R1A	SLMAP	23.07339642106769
PPP2R1A	VCP	95.0502049538912
PPP2R1A	CCDC6	24.316983227194953
PPP2R1A	ACLY	26.00104080590035
PPP2R1A	CDK1	52.60560192729491
PPP2R1A	HSP90AA1	103.62847243662848
PPP2R1A	C1QBP	30.990491055159268
PPP2R1A	PPFIA2	13.34761059620148
PPP2R1A	PPFIA3	15.023520193979442
PPP2R1A	PPP2CA	64.02112249028232
PPP2R1A	RPS3	69.23754997584068
PPP2R1A	MID1	34.17206240192525
PPP2R1A	PPP2R5C	19.325717888029708
PPP2R1A	PPP2R3A	11.115732744554753
PPP2R1A	PPP2R2A	37.59744288786888
PPP2R1A	PPP2R1B	39.97431811658179
PPP2R1A	FECH	12.062914300964463
PPP2R1A	CTTNBP2	18.39411622691273
PPP2R1A	STK26	31.35843509523325
PPP2R1A	CTTNBP2NL	29.33313007793767
PPP2R1A	SIKE1	31.35843509523325
PPP2R1A	FGFR1OP2	25.000726143240986
PPP2R1A	PPP2R2D	41.84259410134232
PPP2R1A	PPME1	21.627639908731325
PPP2R1A	PPP2R5E	18.39906115268249
PPP2R1A	PPP2R5A	17.962760425452164
PPP2R1A	FGFR1OP	31.35843509523325
PPP2R1A	STRIP2	12.853746831078876
PPP2R1A	PPP2R2C	24.96266043286279
PPP2R1A	CARD11	27.157201415397484
PPP2R1A	VPRBP	46.37975097413773
PPP2R1A	INTS3	20.820130064671908
PPP2R1A	CDCA4	23.21416076796983
PPP2R1A	INTS1	22.651007280879746
PPP2R1A	INTS2	15.60763619716041
PPP2R1A	INTS12	12.86825592789524
PPP2R1A	INTS6	20.74165519153681
PPP2R1A	INTS5	22.173762103237653
PPP2R1A	INTS4	16.120215338129192
PPP2R1A	INTS9	17.433987431428836
PPP2R1A	NABP2	19.20304127887647
PPP2R1A	PRR14L	13.578600707698742
PPP2R1A	SGOL1	15.679217547616625
PPP2R1A	ANKLE2	12.200019002896774
PPP2R1A	SERTAD4	10.624191789562992
PPP2R1A	ZCCHC8	19.580041640120754
PPP2R1A	SKIV2L2	20.74165519153681
PPP2R1A	CEP350	23.51882632142494
PPP2R1A	LPP	10.785156861607728
PPP2R1A	PPP2R2B	30.90636163807832
PPP2R1A	FAM122A	13.578600707698742
PPP2R1A	LIMD1	16.996924678151398
PPP2R1A	NOSIP	14.916071766710866
PPP2R1A	KIAA1524	15.679217547616625
PPP2R1A	TBCCD1	7.696244380553352
CLASP1	CLIP2	1.6887730169107833
CLASP1	MAPRE1	9.403801690775284
CLASP1	CENPJ	6.423891680580709
TIPRL	PPP2CB	16.44115744461933
TIPRL	PPP4R2	12.170225720011867
TIPRL	PPP2CA	21.687918865775217
TIPRL	IGBP1	11.576193731399451
TIPRL	PPP6C	11.120866095800547
TIPRL	ATP6V1A	6.505259280569803
TIPRL	XPNPEP1	5.311521960633603
USP8	PTEN	31.384635691332456
USP8	RNF41	18.774087171609747
USP8	BIRC6	13.913312766912073
USP8	CFLAR	19.122019380077727
USP8	NBR1	16.021516820116062
USP8	CHMP1A	9.275541844608048
USP8	TARDBP	22.846592180408223
USP8	MCPH1	14.790669003194063
USP8	CHMP1B	12.270388498103108
USP8	CHMP4C	8.032854871296141
USP8	MAGEL2	9.275541844608048
MNAT1	POLR2A	30.99651281386949
MNAT1	ERCC3	12.127448934892454
MNAT1	CDK7	14.777007682548092
MNAT1	GTF2H2	8.09895579375503
MNAT1	ERCC2	9.80195800144224
MNAT1	GTF2H1	11.447702909151788
MNAT1	POU2F1	13.543351250044122
TCOF1	CSNK2A1	27.62538776326507
TCOF1	NOP56	21.52036937340455
TCOF1	KBTBD8	5.656854249492381
SMEK2	PPP4R2	6.48074069840786
PARD3	DCAF7	21.61319708751269
PARD3	JAM2	2.119542514375459
PARD3	JAM3	3.0342591135063506
PARD3	YWHAH	21.441708359671498
PARD3	LATS1	17.872642842276345
PARD3	PARD6B	13.669386062931535
PARD3	PVRL3	7.3065941907189345
PARD3	PARD6G	9.665715579755771
PARD3	LATS2	19.231273689980046
ACTR2	ARPC1B	13.038404810405298
ACTR2	ARPC5L	11.661903789690601
ACTR2	ARPC3	14.282856857085699
ACTR2	CAPZA2	16.902926568659304
ACTR2	FBXW7	29.76396711170465
ACTR2	ACTR3	14.282856857085699
ACTR2	SHARPIN	16.443085508330746
ACTR2	CORO1C	10.099504938362077
DYNLL1	DYNC1I2	13.57709749901383
